"","x","y","part.a","part.b","dist","soil","ffreq"
"1155",180220,331700,1,0,0.548857,"2","2"
"1156",180260,331700,1,0,0.554289,"2","1"
"1157",180300,331700,1,0,0.57059,"2","1"
"1158",180340,331700,1,0,0.57602,"2","2"
"1159",180380,331700,1,0,0.581473,"2","2"
"1160",180420,331700,1,0,0.597739,"2","2"
"1161",180460,331700,1,0,0.597761,"2","3"
"1162",180500,331700,1,0,0.603216,"2","3"
"1163",180540,331700,1,0,0.619491,"2","3"
"1164",180580,331700,1,0,0.619513,"2","3"
"1165",180620,331700,1,0,0.635812,"2","3"
"1166",180660,331700,1,0,0.641243,"2","3"
"1167",180700,331700,1,0,0.646706,"2","3"
"1168",180740,331700,1,0,0.668438,"2","3"
"1169",180780,331700,1,0,0.684714,"2","3"
"1170",179460,331660,0,1,0,"1","1"
"1171",179500,331660,0,1,0.0316606,"1","1"
"1172",179540,331660,0,1,0.0703333,"1","2"
"1173",179580,331660,0,1,0.0975136,"1","2"
"1174",179620,331660,0,1,0.141064,"1","2"
"1175",179660,331660,0,1,0.18457,"1","2"
"1176",179700,331660,0,1,0.222677,"2","3"
"1177",179740,331660,0,1,0.249874,"2","3"
"1178",179780,331660,0,1,0.277087,"2","3"
"1179",179820,331660,0,1,0.315105,"2","3"
"1180",179860,331660,0,1,0.342318,"2","3"
"1181",179900,331660,0,1,0.380339,"2","3"
"1182",179940,331660,0,1,0.407547,"2","3"
"1183",179980,331660,0,1,0.445569,"2","3"
"1184",180020,331660,1,0,0.483625,"2","3"
"1185",180060,331660,1,0,0.505383,"2","3"
"1186",180100,331660,1,0,0.516261,"2","3"
"1187",180140,331660,1,0,0.538002,"2","3"
"1188",180180,331660,1,0,0.55974,"2","3"
"1189",180220,331660,1,0,0.576031,"2","1"
"1190",180260,331660,1,0,0.592339,"2","1"
"1191",180300,331660,1,0,0.597772,"2","2"
"1192",180340,331660,1,0,0.614071,"2","2"
"1193",180380,331660,1,0,0.619502,"2","2"
"1194",180420,331660,1,0,0.624954,"2","2"
"1195",180460,331660,1,0,0.641221,"2","3"
"1196",180500,331660,1,0,0.641243,"2","3"
"1197",180540,331660,1,0,0.646698,"2","3"
"1198",180580,331660,1,0,0.662973,"2","3"
"1199",180620,331660,1,0,0.662995,"2","3"
"1200",180660,331660,1,0,0.679292,"2","3"
"1201",180700,331660,1,0,0.684725,"2","3"
"1202",180740,331660,1,0,0.690187,"2","3"
"1203",180780,331660,1,0,0.706482,"2","3"
"1204",179460,331620,0,1,0.00135803,"1","1"
"1205",179500,331620,0,1,0.0316663,"1","1"
"1206",179540,331620,0,1,0.0756649,"1","2"
"1207",179580,331620,0,1,0.113908,"1","2"
"1208",179620,331620,0,1,0.141086,"1","2"
"1209",179660,331620,0,1,0.184592,"2","2"
"1210",179700,331620,0,1,0.228079,"2","3"
"1211",179740,331620,0,1,0.266171,"2","3"
"1212",179780,331620,0,1,0.29337,"2","3"
"1213",179820,331620,0,1,0.320577,"2","3"
"1214",179860,331620,0,1,0.358595,"2","3"
"1215",179900,331620,0,1,0.385804,"2","3"
"1216",179940,331620,0,1,0.423826,"2","3"
"1217",179980,331620,0,1,0.451031,"2","3"
"1218",180020,331620,0,1,0.489053,"2","3"
"1219",180060,331620,1,0,0.527108,"2","3"
"1220",180100,331620,1,0,0.548865,"2","3"
"1221",180140,331620,1,0,0.559743,"2","3"
"1222",180180,331620,1,0,0.581484,"2","2"
"1223",180220,331620,1,0,0.603222,"2","1"
"1224",180260,331620,1,0,0.619513,"2","1"
"1225",180300,331620,1,0,0.63582,"2","2"
"1226",180340,331620,1,0,0.641254,"2","2"
"1227",180380,331620,1,0,0.657552,"2","2"
"1228",180420,331620,1,0,0.662984,"2","2"
"1229",180460,331620,1,0,0.668435,"2","3"
"1230",180500,331620,1,0,0.684703,"2","3"
"1231",180540,331620,1,0,0.684725,"2","3"
"1232",180580,331620,1,0,0.690179,"2","3"
"1233",180620,331620,1,0,0.706454,"2","3"
"1234",180660,331620,1,0,0.706476,"2","3"
"1235",180700,331620,1,0,0.722773,"2","3"
"1236",180740,331620,1,0,0.728206,"2","3"
"1237",179420,331580,0,1,0,"1","1"
"1238",179460,331580,0,1,0.0122243,"1","1"
"1239",179500,331580,0,1,0.0484884,"1","2"
"1240",179540,331580,0,1,0.0756869,"1","2"
"1241",179580,331580,0,1,0.119286,"1","2"
"1242",179620,331580,0,1,0.157436,"2","2"
"1243",179660,331580,0,1,0.184614,"2","2"
"1244",179700,331580,0,1,0.228101,"2","2"
"1245",179740,331580,0,1,0.271579,"2","3"
"1246",179780,331580,0,1,0.309661,"2","3"
"1247",179820,331580,0,1,0.336861,"2","3"
"1248",179860,331580,0,1,0.364064,"2","3"
"1249",179900,331580,0,1,0.402083,"2","3"
"1250",179940,331580,0,1,0.429289,"2","3"
"1251",179980,331580,0,1,0.467311,"2","3"
"1252",180020,331580,0,1,0.494514,"2","3"
"1253",180060,331580,0,1,0.532537,"2","3"
"1254",180100,331580,1,0,0.57059,"2","3"
"1255",180140,331580,1,0,0.592347,"2","3"
"1256",180180,331580,1,0,0.603225,"2","2"
"1257",180220,331580,1,0,0.624965,"2","1"
"1258",180260,331580,1,0,0.646703,"2","1"
"1259",180300,331580,1,0,0.662995,"2","1"
"1260",180340,331580,1,0,0.679301,"2","2"
"1261",180380,331580,1,0,0.684736,"2","2"
"1262",180420,331580,1,0,0.701033,"2","3"
"1263",180460,331580,1,0,0.706465,"2","3"
"1264",180500,331580,1,0,0.711916,"2","3"
"1265",180540,331580,1,0,0.728184,"2","3"
"1266",180580,331580,1,0,0.728206,"2","3"
"1267",180620,331580,1,0,0.733659,"2","3"
"1268",180660,331580,1,0,0.749936,"2","3"
"1269",180700,331580,1,0,0.749958,"2","3"
"1270",180740,331580,1,0,0.760856,"2","3"
"1271",179420,331540,0,1,0,"1","1"
"1272",179460,331540,0,1,0.0316606,"1","1"
"1273",179500,331540,0,1,0.059361,"1","2"
"1274",179540,331540,0,1,0.0921516,"1","2"
"1275",179580,331540,0,1,0.119308,"1","2"
"1276",179620,331540,0,1,0.162831,"2","2"
"1277",179660,331540,0,1,0.200944,"2","2"
"1278",179700,331540,0,1,0.228123,"2","2"
"1279",179740,331540,0,1,0.2716,"2","2"
"1280",179780,331540,0,1,0.315072,"2","3"
"1281",179820,331540,0,1,0.353148,"2","3"
"1282",179860,331540,0,1,0.38035,"2","3"
"1283",179900,331540,0,1,0.40755,"2","3"
"1284",179940,331540,0,1,0.445569,"2","3"
"1285",179980,331540,0,1,0.472773,"2","3"
"1286",180020,331540,0,1,0.510795,"2","3"
"1287",180060,331540,0,1,0.537997,"2","2"
"1288",180100,331540,0,1,0.57602,"2","2"
"1289",180140,331540,1,0,0.614071,"2","1"
"1290",180180,331540,1,0,0.635828,"2","1"
"1291",180220,331540,1,0,0.646706,"2","2"
"1292",180260,331540,1,0,0.668446,"2","2"
"1293",180300,331540,1,0,0.690184,"2","1"
"1294",180340,331540,1,0,0.706476,"2","1"
"1295",180380,331540,1,0,0.722781,"2","2"
"1296",180420,331540,1,0,0.728217,"3","2"
"1297",180460,331540,1,0,0.744513,"3","3"
"1298",180500,331540,1,0,0.749947,"3","3"
"1299",180540,331540,1,0,0.755397,"3","3"
"1300",180580,331540,1,0,0.771665,"3","3"
"1301",180620,331540,1,0,0.771687,"3","3"
"1302",180660,331540,1,0,0.77714,"3","3"
"1303",180700,331540,1,0,0.793417,"3","3"
"1304",179380,331500,0,1,0,"1","1"
"1305",179420,331500,0,1,0.0122243,"1","1"
"1306",179460,331500,0,1,0.0373395,"1","2"
"1307",179500,331500,0,1,0.0756759,"1","2"
"1308",179540,331500,0,1,0.103024,"1","2"
"1309",179580,331500,0,1,0.1357,"1","2"
"1310",179620,331500,0,1,0.162853,"1","2"
"1311",179660,331500,0,1,0.206348,"2","2"
"1312",179700,331500,0,1,0.244441,"2","2"
"1313",179740,331500,0,1,0.271622,"2","2"
"1314",179780,331500,0,1,0.315094,"2","3"
"1315",179820,331500,0,1,0.358562,"2","3"
"1316",179860,331500,0,1,0.396634,"2","3"
"1317",179900,331500,0,1,0.423837,"2","3"
"1318",179940,331500,0,1,0.451034,"2","3"
"1319",179980,331500,0,1,0.489053,"2","3"
"1320",180020,331500,0,1,0.516255,"2","3"
"1321",180060,331500,0,1,0.554278,"2","3"
"1322",180100,331500,0,1,0.581478,"2","3"
"1323",180140,331500,0,1,0.619502,"2","2"
"1324",180180,331500,1,0,0.657552,"2","1"
"1325",180220,331500,1,0,0.679309,"2","2"
"1326",180260,331500,1,0,0.690187,"2","2"
"1327",180300,331500,1,0,0.711927,"2","3"
"1328",180340,331500,1,0,0.733665,"2","3"
"1329",180380,331500,1,0,0.749958,"3","2"
"1330",180420,331500,1,0,0.766262,"3","2"
"1331",180460,331500,1,0,0.771698,"3","2"
"1332",180500,331500,1,0,0.787994,"3","3"
"1333",180540,331500,1,0,0.793428,"3","3"
"1334",180580,331500,1,0,0.798877,"3","3"
"1335",180620,331500,1,0,0.815146,"3","3"
"1336",180660,331500,1,0,0.815168,"3","3"
"1337",180700,331500,1,0,0.815184,"3","3"
"1338",179380,331460,0,1,0.00135803,"1","1"
"1339",179420,331460,0,1,0.0316663,"1","1"
"1340",179460,331460,0,1,0.0593636,"1","2"
"1341",179500,331460,0,1,0.0812247,"1","2"
"1342",179540,331460,0,1,0.119297,"1","2"
"1343",179580,331460,0,1,0.146573,"1","2"
"1344",179620,331460,0,1,0.179216,"1","2"
"1345",179660,331460,0,1,0.20637,"2","2"
"1346",179700,331460,0,1,0.249852,"2","2"
"1347",179740,331460,0,1,0.287933,"2","2"
"1348",179780,331460,0,1,0.315116,"2","3"
"1349",179820,331460,0,1,0.358584,"2","3"
"1350",179860,331460,0,1,0.40205,"2","3"
"1351",179900,331460,0,1,0.440118,"2","3"
"1352",179940,331460,0,1,0.467322,"2","3"
"1353",179980,331460,0,1,0.494517,"2","3"
"1354",180020,331460,0,1,0.532537,"2","3"
"1355",180060,331460,0,1,0.559738,"2","3"
"1356",180100,331460,0,1,0.597761,"2","3"
"1357",180140,331460,0,1,0.62496,"2","3"
"1358",180180,331460,0,1,0.662984,"2","1"
"1359",180220,331460,1,0,0.701033,"2","3"
"1360",180260,331460,1,0,0.72279,"2","3"
"1361",180300,331460,1,0,0.733667,"2","3"
"1362",180340,331460,1,0,0.755408,"2","3"
"1363",180380,331460,1,0,0.777145,"3","3"
"1364",180420,331460,1,0,0.793438,"3","2"
"1365",180460,331460,1,0,0.809742,"3","2"
"1366",180500,331460,1,0,0.815179,"3","3"
"1367",180540,331460,1,0,0.831474,"3","3"
"1368",180580,331460,1,0,0.836908,"3","3"
"1369",180620,331460,1,0,0.842357,"3","3"
"1370",180660,331460,1,0,0.858627,"3","3"
"1371",179340,331420,0,1,0,"1","1"
"1372",179380,331420,0,1,0.0122243,"1","1"
"1373",179420,331420,0,1,0.0484884,"1","2"
"1374",179460,331420,0,1,0.0756869,"1","2"
"1375",179500,331420,0,1,0.103027,"1","2"
"1376",179540,331420,0,1,0.12481,"1","2"
"1377",179580,331420,0,1,0.162842,"1","2"
"1378",179620,331420,0,1,0.190089,"1","2"
"1379",179660,331420,0,1,0.222718,"2","2"
"1380",179700,331420,0,1,0.249874,"2","2"
"1381",179740,331420,0,1,0.293348,"2","2"
"1382",179780,331420,0,1,0.331421,"2","3"
"1383",179820,331420,0,1,0.358606,"2","3"
"1384",179860,331420,0,1,0.402072,"2","3"
"1385",179900,331420,0,1,0.445536,"2","3"
"1386",179940,331420,0,1,0.483601,"2","3"
"1387",179980,331420,0,1,0.510806,"2","3"
"1388",180020,331420,0,1,0.537999,"2","3"
"1389",180060,331420,0,1,0.57602,"2","3"
"1390",180100,331420,0,1,0.603219,"2","3"
"1391",180140,331420,0,1,0.641243,"2","2"
"1392",180180,331420,0,1,0.668441,"2","1"
"1393",180220,331420,0,1,0.706465,"2","3"
"1394",180260,331420,1,0,0.744513,"2","3"
"1395",180300,331420,1,0,0.76627,"2","3"
"1396",180340,331420,1,0,0.777148,"2","3"
"1397",180380,331420,1,0,0.798888,"3","3"
"1398",180420,331420,1,0,0.820626,"3","2"
"1399",180460,331420,1,0,0.836919,"3","3"
"1400",180500,331420,1,0,0.853222,"3","3"
"1401",180540,331420,1,0,0.85866,"3","3"
"1402",180580,331420,1,0,0.874954,"3","3"
"1403",180620,331420,1,0,0.880389,"3","3"
"1404",180660,331420,1,0,0.880405,"3","3"
"1405",179300,331380,0,1,0,"1","1"
"1406",179340,331380,0,1,0.0122243,"1","1"
"1407",179380,331380,0,1,0.0373395,"1","2"
"1408",179420,331380,0,1,0.0593662,"1","2"
"1409",179460,331380,0,1,0.0921516,"1","2"
"1410",179500,331380,0,1,0.119308,"1","2"
"1411",179540,331380,0,1,0.146576,"1","2"
"1412",179580,331380,0,1,0.168339,"1","2"
"1413",179620,331380,0,1,0.206359,"1","2"
"1414",179660,331380,0,1,0.23359,"2","2"
"1415",179700,331380,0,1,0.266212,"2","2"
"1416",179740,331380,0,1,0.29337,"2","2"
"1417",179780,331380,0,1,0.33684,"2","3"
"1418",179820,331380,0,1,0.374907,"2","3"
"1419",179860,331380,0,1,0.402094,"2","3"
"1420",179900,331380,0,1,0.445558,"2","3"
"1421",179940,331380,0,1,0.48902,"2","3"
"1422",179980,331380,0,1,0.527083,"2","3"
"1423",180020,331380,0,1,0.554289,"2","3"
"1424",180060,331380,0,1,0.581481,"2","3"
"1425",180100,331380,0,1,0.619502,"2","3"
"1426",180140,331380,0,1,0.6467,"2","2"
"1427",180180,331380,0,1,0.684725,"2","2"
"1428",180220,331380,0,1,0.711922,"2","3"
"1429",180260,331380,0,1,0.749947,"2","3"
"1430",180300,331380,1,0,0.787994,"2","3"
"1431",180340,331380,1,0,0.80975,"2","3"
"1432",180380,331380,1,0,0.820628,"3","3"
"1433",180420,331380,1,0,0.842368,"3","3"
"1434",180460,331380,1,0,0.864106,"3","3"
"1435",180500,331380,1,0,0.8804,"3","3"
"1436",180540,331380,1,0,0.896702,"3","3"
"1437",180580,331380,1,0,0.90214,"3","3"
"1438",180620,331380,1,0,0.918434,"3","3"
"1439",179260,331340,0,1,0,"1","1"
"1440",179300,331340,0,1,0.0122243,"1","1"
"1441",179340,331340,0,1,0.0373395,"1","1"
"1442",179380,331340,0,1,0.0593662,"1","1"
"1443",179420,331340,0,1,0.0812247,"2","2"
"1444",179460,331340,0,1,0.103029,"2","2"
"1445",179500,331340,0,1,0.1357,"2","2"
"1446",179540,331340,0,1,0.162853,"2","2"
"1447",179580,331340,0,1,0.190091,"2","2"
"1448",179620,331340,0,1,0.211846,"1","2"
"1449",179660,331340,0,1,0.249863,"3","2"
"1450",179700,331340,0,1,0.277084,"3","2"
"1451",179740,331340,0,1,0.309702,"3","2"
"1452",179780,331340,0,1,0.336861,"3","3"
"1453",179820,331340,0,1,0.380328,"2","3"
"1454",179860,331340,0,1,0.418392,"2","3"
"1455",179900,331340,0,1,0.44558,"2","3"
"1456",179940,331340,0,1,0.489042,"2","3"
"1457",179980,331340,0,1,0.532504,"2","3"
"1458",180020,331340,0,1,0.570565,"2","3"
"1459",180060,331340,0,1,0.597772,"2","3"
"1460",180100,331340,0,1,0.624963,"2","2"
"1461",180140,331340,0,1,0.662984,"2","2"
"1462",180180,331340,0,1,0.690181,"2","2"
"1463",180220,331340,0,1,0.728206,"2","2"
"1464",180260,331340,0,1,0.755402,"2","2"
"1465",180300,331340,0,1,0.793428,"2","3"
"1466",180340,331340,1,0,0.831474,"3","3"
"1467",180380,331340,1,0,0.853231,"3","3"
"1468",180420,331340,1,0,0.864109,"3","3"
"1469",180460,331340,1,0,0.885849,"3","3"
"1470",180500,331340,1,0,0.907586,"3","3"
"1471",180540,331340,1,0,0.92388,"3","3"
"1472",180580,331340,1,0,0.940182,"3","3"
"1473",180620,331340,1,0,0.945615,"3","3"
"1474",179220,331300,0,1,0,"1","1"
"1475",179260,331300,0,1,0.0122243,"1","1"
"1476",179300,331300,0,1,0.0373395,"1","1"
"1477",179340,331300,0,1,0.0593662,"1","1"
"1478",179380,331300,0,1,0.0812247,"2","1"
"1479",179420,331300,0,1,0.103029,"2","2"
"1480",179460,331300,0,1,0.12481,"2","2"
"1481",179500,331300,0,1,0.146578,"2","2"
"1482",179540,331300,0,1,0.179216,"2","2"
"1483",179580,331300,0,1,0.20637,"2","2"
"1484",179620,331300,0,1,0.233593,"3","2"
"1485",179660,331300,0,1,0.255343,"3","2"
"1486",179700,331300,0,1,0.293359,"3","2"
"1487",179740,331300,0,1,0.320574,"3","2"
"1488",179780,331300,0,1,0.353189,"3","3"
"1489",179820,331300,0,1,0.38035,"2","3"
"1490",179860,331300,0,1,0.423815,"2","3"
"1491",179900,331300,0,1,0.461876,"2","3"
"1492",179940,331300,0,1,0.489064,"2","3"
"1493",179980,331300,0,1,0.532526,"2","3"
"1494",180020,331300,0,1,0.575987,"2","3"
"1495",180060,331300,0,1,0.614046,"3","3"
"1496",180100,331300,0,1,0.641254,"2","2"
"1497",180140,331300,0,1,0.668444,"2","2"
"1498",180180,331300,0,1,0.706465,"2","2"
"1499",180220,331300,0,1,0.733662,"2","2"
"1500",180260,331300,0,1,0.771687,"2","2"
"1501",180300,331300,0,1,0.798883,"2","3"
"1502",180340,331300,0,1,0.836908,"3","3"
"1503",180380,331300,1,0,0.874954,"3","3"
"1504",180420,331300,1,0,0.896711,"3","3"
"1505",180460,331300,1,0,0.907589,"3","3"
"1506",180500,331300,1,0,0.929329,"3","3"
"1507",180540,331300,1,0,0.951066,"3","3"
"1508",180580,331300,1,0,0.963741,"3","3"
"1509",179180,331260,0,1,0,"1","1"
"1510",179220,331260,0,1,0.0122243,"1","1"
"1511",179260,331260,0,1,0.0373395,"1","1"
"1512",179300,331260,0,1,0.0593662,"1","1"
"1513",179340,331260,0,1,0.0812247,"1","1"
"1514",179380,331260,0,1,0.103029,"2","1"
"1515",179420,331260,0,1,0.12481,"2","1"
"1516",179460,331260,0,1,0.146578,"2","2"
"1517",179500,331260,0,1,0.168339,"2","2"
"1518",179540,331260,0,1,0.190094,"2","2"
"1519",179580,331260,0,1,0.222718,"2","2"
"1520",179620,331260,0,1,0.249874,"3","2"
"1521",179660,331260,0,1,0.277087,"3","2"
"1522",179700,331260,0,1,0.298835,"3","2"
"1523",179740,331260,0,1,0.336851,"3","2"
"1524",179780,331260,0,1,0.364062,"3","3"
"1525",179820,331260,0,1,0.396675,"2","3"
"1526",179860,331260,0,1,0.423837,"2","3"
"1527",179900,331260,0,1,0.4673,"2","3"
"1528",179940,331260,0,1,0.505358,"2","3"
"1529",179980,331260,0,1,0.532548,"2","3"
"1530",180020,331260,0,1,0.576009,"3","3"
"1531",180060,331260,0,1,0.619469,"3","2"
"1532",180100,331260,0,1,0.657527,"3","2"
"1533",180140,331260,0,1,0.684736,"3","2"
"1534",180180,331260,0,1,0.711925,"3","2"
"1535",180220,331260,0,1,0.749947,"3","2"
"1536",180260,331260,0,1,0.777143,"3","2"
"1537",180300,331260,0,1,0.815168,"3","3"
"1538",180340,331260,0,1,0.842363,"3","3"
"1539",180380,331260,0,1,0.880389,"3","3"
"1540",180420,331260,1,0,0.918434,"3","3"
"1541",180460,331260,1,0,0.940191,"3","3"
"1542",180500,331260,1,0,0.951068,"3","3"
"1543",180540,331260,1,0,0.972808,"3","3"
"1544",180580,331260,1,0,0.978272,"3","3"
"1545",179140,331220,0,1,0,"1","1"
"1546",179180,331220,0,1,0.0122243,"1","1"
"1547",179220,331220,0,1,0.0373395,"1","1"
"1548",179260,331220,0,1,0.0593662,"1","1"
"1549",179300,331220,0,1,0.0812247,"1","1"
"1550",179340,331220,0,1,0.103029,"1","1"
"1551",179380,331220,0,1,0.12481,"1","1"
"1552",179420,331220,0,1,0.146578,"1","1"
"1553",179460,331220,0,1,0.168339,"2","2"
"1554",179500,331220,0,1,0.190094,"2","2"
"1555",179540,331220,0,1,0.211846,"2","2"
"1556",179580,331220,0,1,0.233596,"2","2"
"1557",179620,331220,0,1,0.266212,"3","2"
"1558",179660,331220,0,1,0.29337,"3","2"
"1559",179700,331220,0,1,0.320577,"3","2"
"1560",179740,331220,0,1,0.342324,"3","2"
"1561",179780,331220,0,1,0.380339,"3","3"
"1562",179820,331220,0,1,0.407547,"2","3"
"1563",179860,331220,0,1,0.440159,"2","3"
"1564",179900,331220,0,1,0.467322,"2","3"
"1565",179940,331220,0,1,0.510784,"2","3"
"1566",179980,331220,0,1,0.548841,"3","3"
"1567",180020,331220,0,1,0.576031,"3","3"
"1568",180060,331220,0,1,0.619491,"3","2"
"1569",180100,331220,0,1,0.662951,"3","2"
"1570",180140,331220,0,1,0.701008,"3","2"
"1571",180180,331220,0,1,0.728217,"3","2"
"1572",180220,331220,0,1,0.755405,"3","2"
"1573",180260,331220,0,1,0.793428,"3","2"
"1574",180300,331220,0,1,0.820623,"3","2"
"1575",180340,331220,0,1,0.858648,"3","2"
"1576",180380,331220,0,1,0.885843,"3","3"
"1577",180420,331220,0,1,0.923869,"3","3"
"1578",180460,331220,1,0,0.961914,"3","3"
"1579",180500,331220,1,0,0.983578,"3","3"
"1580",180540,331220,1,0,0.992607,"3","3"
"1581",179140,331180,0,1,0.0054321,"1","1"
"1582",179180,331180,0,1,0.0373369,"1","1"
"1583",179220,331180,0,1,0.0593662,"1","1"
"1584",179260,331180,0,1,0.0812247,"1","1"
"1585",179300,331180,0,1,0.103029,"1","1"
"1586",179340,331180,0,1,0.12481,"1","1"
"1587",179380,331180,0,1,0.146578,"1","1"
"1588",179420,331180,0,1,0.168339,"1","1"
"1589",179460,331180,0,1,0.190094,"1","1"
"1590",179500,331180,0,1,0.211846,"1","2"
"1591",179540,331180,0,1,0.233596,"2","2"
"1592",179580,331180,0,1,0.255343,"2","2"
"1593",179620,331180,0,1,0.27709,"3","2"
"1594",179660,331180,0,1,0.309702,"3","2"
"1595",179700,331180,0,1,0.336861,"3","3"
"1596",179740,331180,0,1,0.364064,"3","3"
"1597",179780,331180,0,1,0.38581,"3","3"
"1598",179820,331180,0,1,0.423826,"2","3"
"1599",179860,331180,0,1,0.451031,"2","3"
"1600",179900,331180,0,1,0.483642,"2","3"
"1601",179940,331180,0,1,0.510806,"3","3"
"1602",179980,331180,0,1,0.554267,"3","3"
"1603",180020,331180,0,1,0.592322,"3","3"
"1604",180060,331180,0,1,0.619513,"3","2"
"1605",180100,331180,0,1,0.662973,"3","2"
"1606",180140,331180,0,1,0.706433,"3","2"
"1607",180180,331180,0,1,0.744489,"3","2"
"1608",180220,331180,0,1,0.771698,"3","2"
"1609",180260,331180,0,1,0.798885,"3","2"
"1610",180300,331180,0,1,0.836908,"3","2"
"1611",180340,331180,0,1,0.864103,"3","2"
"1612",180380,331180,0,1,0.902129,"3","3"
"1613",180420,331180,0,1,0.929323,"3","3"
"1614",180460,331180,0,1,0.961637,"3","3"
"1615",180500,331180,1,0,0.966988,"3","3"
"1616",180540,331180,1,0,0.977899,"3","3"
"1617",179100,331140,0,1,0,"1","1"
"1618",179140,331140,0,1,0.0122243,"1","1"
"1619",179180,331140,0,1,0.0537778,"1","1"
"1620",179220,331140,0,1,0.0812194,"1","1"
"1621",179260,331140,0,1,0.103029,"1","1"
"1622",179300,331140,0,1,0.12481,"1","1"
"1623",179340,331140,0,1,0.146578,"1","1"
"1624",179380,331140,0,1,0.168339,"1","1"
"1625",179420,331140,0,1,0.190094,"1","1"
"1626",179460,331140,0,1,0.211846,"1","1"
"1627",179500,331140,0,1,0.233596,"1","1"
"1628",179540,331140,0,1,0.255343,"2","2"
"1629",179580,331140,0,1,0.27709,"2","2"
"1630",179620,331140,0,1,0.298835,"3","2"
"1631",179660,331140,0,1,0.32058,"3","2"
"1632",179700,331140,0,1,0.353189,"3","3"
"1633",179740,331140,0,1,0.38035,"3","3"
"1634",179780,331140,0,1,0.40755,"3","3"
"1635",179820,331140,0,1,0.429295,"2","3"
"1636",179860,331140,0,1,0.467311,"2","3"
"1637",179900,331140,0,1,0.494514,"3","3"
"1638",179940,331140,0,1,0.527124,"3","3"
"1639",179980,331140,0,1,0.554289,"3","3"
"1640",180020,331140,0,1,0.59775,"3","3"
"1641",180060,331140,0,1,0.635803,"3","3"
"1642",180100,331140,0,1,0.662995,"3","2"
"1643",180140,331140,0,1,0.706454,"3","2"
"1644",180180,331140,0,1,0.749914,"3","2"
"1645",180220,331140,0,1,0.787969,"3","2"
"1646",180260,331140,0,1,0.815179,"3","2"
"1647",180300,331140,0,1,0.842366,"3","2"
"1648",180340,331140,0,1,0.880389,"3","2"
"1649",180380,331140,0,1,0.907381,"3","3"
"1650",180420,331140,0,1,0.923486,"3","3"
"1651",180460,331140,0,1,0.923508,"3","3"
"1652",180500,331140,0,1,0.927152,"3","3"
"1653",179100,331100,0,1,0,"1","1"
"1654",179140,331100,0,1,0.0316606,"1","1"
"1655",179180,331100,0,1,0.059361,"1","1"
"1656",179220,331100,0,1,0.0975026,"1","1"
"1657",179260,331100,0,1,0.124805,"1","1"
"1658",179300,331100,0,1,0.146578,"1","1"
"1659",179340,331100,0,1,0.168339,"1","1"
"1660",179380,331100,0,1,0.190094,"1","1"
"1661",179420,331100,0,1,0.211846,"1","1"
"1662",179460,331100,0,1,0.233596,"1","1"
"1663",179500,331100,0,1,0.255343,"1","1"
"1664",179540,331100,0,1,0.27709,"2","2"
"1665",179580,331100,0,1,0.298835,"2","2"
"1666",179620,331100,0,1,0.32058,"3","2"
"1667",179660,331100,0,1,0.342324,"3","2"
"1668",179700,331100,0,1,0.364067,"3","3"
"1669",179740,331100,0,1,0.396675,"3","3"
"1670",179780,331100,0,1,0.423837,"3","3"
"1671",179820,331100,0,1,0.451034,"2","3"
"1672",179860,331100,0,1,0.472778,"3","3"
"1673",179900,331100,0,1,0.510795,"3","3"
"1674",179940,331100,0,1,0.537997,"3","3"
"1675",179980,331100,0,1,0.570606,"3","3"
"1676",180020,331100,0,1,0.597772,"3","3"
"1677",180060,331100,0,1,0.641232,"3","3"
"1678",180100,331100,0,1,0.679284,"3","3"
"1679",180140,331100,0,1,0.706476,"3","2"
"1680",180180,331100,0,1,0.749936,"3","2"
"1681",180220,331100,0,1,0.793395,"3","2"
"1682",180260,331100,0,1,0.831449,"3","2"
"1683",180300,331100,0,1,0.858553,"3","2"
"1684",180340,331100,0,1,0.874667,"3","2"
"1685",180380,331100,0,1,0.880005,"3","3"
"1686",180420,331100,0,1,0.880027,"3","3"
"1687",180460,331100,0,1,0.880049,"3","3"
"1688",180500,331100,0,1,0.890963,"3","3"
"1689",179100,331060,0,1,0.00241427,"1","1"
"1690",179140,331060,0,1,0.0316663,"1","1"
"1691",179180,331060,0,1,0.0756649,"1","1"
"1692",179220,331060,0,1,0.103021,"1","1"
"1693",179260,331060,0,1,0.141075,"1","1"
"1694",179300,331060,0,1,0.168333,"1","1"
"1695",179340,331060,0,1,0.190094,"1","1"
"1696",179380,331060,0,1,0.211846,"1","1"
"1697",179420,331060,0,1,0.233596,"1","1"
"1698",179460,331060,0,1,0.255343,"1","1"
"1699",179500,331060,0,1,0.27709,"2","1"
"1700",179540,331060,0,1,0.298835,"2","1"
"1701",179580,331060,0,1,0.32058,"2","1"
"1702",179620,331060,0,1,0.342324,"3","2"
"1703",179660,331060,0,1,0.364067,"3","2"
"1704",179700,331060,0,1,0.38581,"3","3"
"1705",179740,331060,0,1,0.407552,"3","3"
"1706",179780,331060,0,1,0.440159,"3","3"
"1707",179820,331060,0,1,0.467322,"3","3"
"1708",179860,331060,0,1,0.494517,"3","3"
"1709",179900,331060,0,1,0.516261,"3","3"
"1710",179940,331060,0,1,0.554278,"3","3"
"1711",179980,331060,0,1,0.581478,"3","3"
"1712",180020,331060,0,1,0.614087,"3","3"
